by	gunmen	wearing	Iraqi	army	ADP	NOUN	VERB
gunmen	wearing	Iraqi	army	uniforms	NOUN	VERB	ADJ
wearing	Iraqi	army	uniforms	.	VERB	ADJ	NOUN
Iraqi	army	uniforms	.	</s>	ADJ	NOUN	NOUN
army	uniforms	.	</s>	</s>	NOUN	NOUN	PUNCT
<s>	<s>	(	This	is	<s>	<s>	PUNCT
<s>	(	This	is	a	<s>	PUNCT	PRON
(	This	is	a	largely	PUNCT	PRON	AUX
This	is	a	largely	Sunni	PRON	AUX	DET
is	a	largely	Sunni	Arab	AUX	DET	ADV
a	largely	Sunni	Arab	clan	DET	ADV	ADJ
largely	Sunni	Arab	clan	,	ADV	ADJ	ADJ
Sunni	Arab	clan	,	and	ADJ	ADJ	NOUN
Arab	clan	,	and	some	ADJ	NOUN	PUNCT
clan	,	and	some	Sunni	NOUN	PUNCT	CCONJ
,	and	some	Sunni	observers	PUNCT	CCONJ	DET
and	some	Sunni	observers	have	CCONJ	DET	ADJ
some	Sunni	observers	have	accused	DET	ADJ	NOUN
Sunni	observers	have	accused	Shiite	ADJ	NOUN	AUX
observers	have	accused	Shiite	elements	NOUN	AUX	VERB
have	accused	Shiite	elements	in	AUX	VERB	ADJ
accused	Shiite	elements	in	the	VERB	ADJ	NOUN
Shiite	elements	in	the	government	ADJ	NOUN	ADP
elements	in	the	government	of	NOUN	ADP	DET
in	the	government	of	being	ADP	DET	NOUN
the	government	of	being	behind	DET	NOUN	SCONJ
government	of	being	behind	the	NOUN	SCONJ	AUX
of	being	behind	the	assassination	SCONJ	AUX	ADP
being	behind	the	assassination	;	AUX	ADP	DET
behind	the	assassination	;	it	ADP	DET	NOUN
the	assassination	;	it	is	DET	NOUN	PUNCT
assassination	;	it	is	more	NOUN	PUNCT	PRON
;	it	is	more	likely	PUNCT	PRON	AUX
it	is	more	likely	the	PRON	AUX	ADV
is	more	likely	the	work	AUX	ADV	ADV
more	likely	the	work	of	ADV	ADV	DET
likely	the	work	of	Sunni	ADV	DET	NOUN
the	work	of	Sunni	Arab	DET	NOUN	ADP
work	of	Sunni	Arab	guerrillas	NOUN	ADP	ADJ
of	Sunni	Arab	guerrillas	punishing	ADP	ADJ	ADJ
Sunni	Arab	guerrillas	punishing	the	ADJ	ADJ	NOUN
Arab	guerrillas	punishing	the	Batawi	ADJ	NOUN	VERB
guerrillas	punishing	the	Batawi	leaders	NOUN	VERB	DET
punishing	the	Batawi	leaders	for	VERB	DET	PROPN
the	Batawi	leaders	for	cooperating	DET	PROPN	NOUN
Batawi	leaders	for	cooperating	with	PROPN	NOUN	SCONJ
leaders	for	cooperating	with	the	NOUN	SCONJ	VERB
for	cooperating	with	the	Dec.	SCONJ	VERB	ADP
cooperating	with	the	Dec.	15	VERB	ADP	DET
with	the	Dec.	15	elections	ADP	DET	PROPN
the	Dec.	15	elections	.	DET	PROPN	NUM
Dec.	15	elections	.	)	PROPN	NUM	NOUN
15	elections	.	)	</s>	NUM	NOUN	PUNCT
elections	.	)	</s>	</s>	NOUN	PUNCT	PUNCT
<s>	<s>	Al	-	Zaman	<s>	<s>	PROPN
<s>	Al	-	Zaman	:	<s>	PROPN	PUNCT
Al	-	Zaman	:	The	PROPN	PUNCT	PROPN
-	Zaman	:	The	Iraqi	PUNCT	PROPN	PUNCT
Zaman	:	The	Iraqi	High	PROPN	PUNCT	DET
:	The	Iraqi	High	Electoral	PUNCT	DET	ADJ
The	Iraqi	High	Electoral	Commission	DET	ADJ	PROPN
Iraqi	High	Electoral	Commission	on	ADJ	PROPN	PROPN
High	Electoral	Commission	on	Friday	PROPN	PROPN	PROPN
Electoral	Commission	on	Friday	denied	PROPN	PROPN	ADP
Commission	on	Friday	denied	a	PROPN	ADP	PROPN
on	Friday	denied	a	request	ADP	PROPN	VERB
Friday	denied	a	request	of	PROPN	VERB	DET
denied	a	request	of	the	VERB	DET	NOUN
a	request	of	the	Debaathification	DET	NOUN	ADP
request	of	the	Debaathification	Commission	NOUN	ADP	DET
of	the	Debaathification	Commission	to	ADP	DET	PROPN
the	Debaathification	Commission	to	exclude	DET	PROPN	PROPN
Debaathification	Commission	to	exclude	51	PROPN	PROPN	PART
Commission	to	exclude	51	individuals	PROPN	PART	VERB
to	exclude	51	individuals	from	PART	VERB	NUM
exclude	51	individuals	from	running	VERB	NUM	NOUN
51	individuals	from	running	on	NUM	NOUN	SCONJ
individuals	from	running	on	party	NOUN	SCONJ	VERB
from	running	on	party	lists	SCONJ	VERB	ADP
running	on	party	lists	in	VERB	ADP	NOUN
on	party	lists	in	the	ADP	NOUN	NOUN
party	lists	in	the	Dec.	NOUN	NOUN	ADP
lists	in	the	Dec.	15	NOUN	ADP	DET
in	the	Dec.	15	elections	ADP	DET	PROPN
the	Dec.	15	elections	on	DET	PROPN	NUM
Dec.	15	elections	on	grounds	PROPN	NUM	NOUN
15	elections	on	grounds	of	NUM	NOUN	ADP
elections	on	grounds	of	having	NOUN	ADP	NOUN
on	grounds	of	having	been	ADP	NOUN	SCONJ
grounds	of	having	been	sufficiently	NOUN	SCONJ	AUX
of	having	been	sufficiently	involved	SCONJ	AUX	AUX
having	been	sufficiently	involved	in	AUX	AUX	ADV
been	sufficiently	involved	in	Baath	AUX	ADV	ADJ
sufficiently	involved	in	Baath	activities	ADV	ADJ	ADP
involved	in	Baath	activities	to	ADJ	ADP	PROPN
in	Baath	activities	to	warrant	ADP	PROPN	NOUN
Baath	activities	to	warrant	their	PROPN	NOUN	PART
activities	to	warrant	their	being	NOUN	PART	VERB
to	warrant	their	being	excluded	PART	VERB	PRON
warrant	their	being	excluded	from	VERB	PRON	AUX
their	being	excluded	from	civil	PRON	AUX	VERB
being	excluded	from	civil	office	AUX	VERB	ADP
excluded	from	civil	office	.	VERB	ADP	ADJ
from	civil	office	.	</s>	ADP	ADJ	NOUN
civil	office	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	The	Commission	said	<s>	<s>	DET
<s>	The	Commission	said	it	<s>	DET	NOUN
The	Commission	said	it	had	DET	NOUN	VERB
Commission	said	it	had	no	NOUN	VERB	PRON
said	it	had	no	legal	VERB	PRON	VERB
it	had	no	legal	grounds	PRON	VERB	DET
had	no	legal	grounds	for	VERB	DET	ADJ
no	legal	grounds	for	such	DET	ADJ	NOUN
legal	grounds	for	such	an	ADJ	NOUN	ADP
grounds	for	such	an	exclusion	NOUN	ADP	DET
for	such	an	exclusion	.	ADP	DET	DET
such	an	exclusion	.	</s>	DET	DET	NOUN
an	exclusion	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	This	item	is	<s>	<s>	DET
<s>	This	item	is	a	<s>	DET	NOUN
This	item	is	a	small	DET	NOUN	AUX
item	is	a	small	one	NOUN	AUX	DET
is	a	small	one	and	AUX	DET	ADJ
a	small	one	and	easily	DET	ADJ	NOUN
small	one	and	easily	missed	ADJ	NOUN	CCONJ
one	and	easily	missed	.	NOUN	CCONJ	ADV
and	easily	missed	.	</s>	CCONJ	ADV	VERB
easily	missed	.	</s>	</s>	ADV	VERB	PUNCT
<s>	<s>	But	in	my	<s>	<s>	CCONJ
<s>	But	in	my	view	<s>	CCONJ	ADP
But	in	my	view	it	CCONJ	ADP	PRON
in	my	view	it	is	ADP	PRON	NOUN
my	view	it	is	highly	PRON	NOUN	PRON
view	it	is	highly	significant	NOUN	PRON	AUX
it	is	highly	significant	.	PRON	AUX	ADV
is	highly	significant	.	</s>	AUX	ADV	ADJ
highly	significant	.	</s>	</s>	ADV	ADJ	PUNCT
<s>	<s>	The	Debaathification	Commission	<s>	<s>	DET
<s>	The	Debaathification	Commission	had	<s>	DET	PROPN
The	Debaathification	Commission	had	been	DET	PROPN	PROPN
Debaathification	Commission	had	been	pushed	PROPN	PROPN	AUX
Commission	had	been	pushed	by	PROPN	AUX	AUX
had	been	pushed	by	Ahmad	AUX	AUX	VERB
been	pushed	by	Ahmad	Chalabi	AUX	VERB	ADP
pushed	by	Ahmad	Chalabi	and	VERB	ADP	PROPN
by	Ahmad	Chalabi	and	his	ADP	PROPN	PROPN
Ahmad	Chalabi	and	his	Iraqi	PROPN	PROPN	CCONJ
Chalabi	and	his	Iraqi	National	PROPN	CCONJ	PRON
and	his	Iraqi	National	Congress	CCONJ	PRON	PROPN
his	Iraqi	National	Congress	very	PRON	PROPN	PROPN
Iraqi	National	Congress	very	hard	PROPN	PROPN	PROPN
National	Congress	very	hard	,	PROPN	PROPN	ADV
Congress	very	hard	,	and	PROPN	ADV	ADV
very	hard	,	and	had	ADV	ADV	PUNCT
hard	,	and	had	pushed	ADV	PUNCT	CCONJ
,	and	had	pushed	many	PUNCT	CCONJ	AUX
and	had	pushed	many	Sunni	CCONJ	AUX	VERB
had	pushed	many	Sunni	Arabs	AUX	VERB	ADJ
pushed	many	Sunni	Arabs	into	VERB	ADJ	ADJ
many	Sunni	Arabs	into	the	ADJ	ADJ	PROPN
Sunni	Arabs	into	the	arms	ADJ	PROPN	ADP
Arabs	into	the	arms	of	PROPN	ADP	DET
into	the	arms	of	the	ADP	DET	NOUN
the	arms	of	the	guerrillas	DET	NOUN	ADP
arms	of	the	guerrillas	.	NOUN	ADP	DET
of	the	guerrillas	.	</s>	ADP	DET	NOUN
the	guerrillas	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	Chalabi	has	been	<s>	<s>	PROPN
<s>	Chalabi	has	been	increasingly	<s>	PROPN	AUX
Chalabi	has	been	increasingly	marginalized	PROPN	AUX	AUX
has	been	increasingly	marginalized	within	AUX	AUX	ADV
been	increasingly	marginalized	within	Iraq	AUX	ADV	VERB
increasingly	marginalized	within	Iraq	,	ADV	VERB	ADP
marginalized	within	Iraq	,	however	VERB	ADP	PROPN
within	Iraq	,	however	,	ADP	PROPN	PUNCT
Iraq	,	however	,	despite	PROPN	PUNCT	ADV
,	however	,	despite	his	PUNCT	ADV	PUNCT
however	,	despite	his	ties	ADV	PUNCT	ADP
,	despite	his	ties	of	PUNCT	ADP	PRON
despite	his	ties	of	clientelage	ADP	PRON	NOUN
his	ties	of	clientelage	with	PRON	NOUN	ADP
ties	of	clientelage	with	Washington	NOUN	ADP	NOUN
of	clientelage	with	Washington	and	ADP	NOUN	ADP
clientelage	with	Washington	and	Tehran	NOUN	ADP	PROPN
with	Washington	and	Tehran	.	ADP	PROPN	CCONJ
Washington	and	Tehran	.	</s>	PROPN	CCONJ	PROPN
and	Tehran	.	</s>	</s>	CCONJ	PROPN	PUNCT
<s>	<s>	He	is	no	<s>	<s>	PRON
<s>	He	is	no	longer	<s>	PRON	AUX
He	is	no	longer	in	PRON	AUX	ADV
is	no	longer	in	the	AUX	ADV	ADV
no	longer	in	the	dominant	ADV	ADV	ADP
longer	in	the	dominant	Shiite	ADV	ADP	DET
in	the	dominant	Shiite	list	ADP	DET	ADJ
the	dominant	Shiite	list	,	DET	ADJ	ADJ
dominant	Shiite	list	,	the	ADJ	ADJ	NOUN
Shiite	list	,	the	United	ADJ	NOUN	PUNCT
list	,	the	United	Iraqi	NOUN	PUNCT	DET
,	the	United	Iraqi	Alliance	PUNCT	DET	PROPN
the	United	Iraqi	Alliance	,	DET	PROPN	PROPN
United	Iraqi	Alliance	,	and	PROPN	PROPN	PROPN
Iraqi	Alliance	,	and	wo	PROPN	PROPN	PUNCT
Alliance	,	and	wo	n't	PROPN	PUNCT	CCONJ
,	and	wo	n't	have	PUNCT	CCONJ	AUX
and	wo	n't	have	many	CCONJ	AUX	PART
wo	n't	have	many	seats	AUX	PART	VERB
n't	have	many	seats	in	PART	VERB	ADJ
have	many	seats	in	the	VERB	ADJ	NOUN
many	seats	in	the	new	ADJ	NOUN	ADP
seats	in	the	new	parliament	NOUN	ADP	DET
in	the	new	parliament	.	ADP	DET	ADJ
the	new	parliament	.	</s>	DET	ADJ	NOUN
new	parliament	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	Some	2,000	junior	<s>	<s>	DET
<s>	Some	2,000	junior	officers	<s>	DET	NUM
Some	2,000	junior	officers	of	DET	NUM	ADJ
2,000	junior	officers	of	the	NUM	ADJ	NOUN
junior	officers	of	the	old	ADJ	NOUN	ADP
officers	of	the	old	Baath	NOUN	ADP	DET
of	the	old	Baath	army	ADP	DET	ADJ
the	old	Baath	army	have	DET	ADJ	PROPN
old	Baath	army	have	been	ADJ	PROPN	NOUN
Baath	army	have	been	recalled	PROPN	NOUN	AUX
army	have	been	recalled	to	NOUN	AUX	AUX
have	been	recalled	to	duty	AUX	AUX	VERB
been	recalled	to	duty	in	AUX	VERB	ADP
recalled	to	duty	in	recent	VERB	ADP	NOUN
to	duty	in	recent	months	ADP	NOUN	ADP
duty	in	recent	months	,	NOUN	ADP	ADJ
in	recent	months	,	something	ADP	ADJ	NOUN
recent	months	,	something	Chalabi	ADJ	NOUN	PUNCT
months	,	something	Chalabi	would	NOUN	PUNCT	PRON
,	something	Chalabi	would	have	PUNCT	PRON	PROPN
something	Chalabi	would	have	blocked	PRON	PROPN	AUX
Chalabi	would	have	blocked	if	PROPN	AUX	AUX
would	have	blocked	if	he	AUX	AUX	VERB
have	blocked	if	he	could	AUX	VERB	SCONJ
blocked	if	he	could	have	VERB	SCONJ	PRON
if	he	could	have	.	SCONJ	PRON	AUX
he	could	have	.	</s>	PRON	AUX	VERB
could	have	.	</s>	</s>	AUX	VERB	PUNCT
<s>	<s>	Now	the	Electoral	<s>	<s>	ADV
<s>	Now	the	Electoral	Commission	<s>	ADV	DET
Now	the	Electoral	Commission	is	ADV	DET	PROPN
the	Electoral	Commission	is	refusing	DET	PROPN	PROPN
Electoral	Commission	is	refusing	to	PROPN	PROPN	AUX
Commission	is	refusing	to	punish	PROPN	AUX	VERB
is	refusing	to	punish	people	AUX	VERB	PART
refusing	to	punish	people	for	VERB	PART	VERB
to	punish	people	for	mere	PART	VERB	NOUN
punish	people	for	mere	past	VERB	NOUN	ADP
people	for	mere	past	Baath	NOUN	ADP	ADJ
for	mere	past	Baath	Party	ADP	ADJ	ADJ
mere	past	Baath	Party	membership	ADJ	ADJ	PROPN
past	Baath	Party	membership	.	ADJ	PROPN	PROPN
Baath	Party	membership	.	</s>	PROPN	PROPN	NOUN
Party	membership	.	</s>	</s>	PROPN	NOUN	PUNCT
<s>	<s>	The	situation	in	<s>	<s>	DET
<s>	The	situation	in	Iraq	<s>	DET	NOUN
The	situation	in	Iraq	is	DET	NOUN	ADP
situation	in	Iraq	is	only	NOUN	ADP	PROPN
in	Iraq	is	only	going	ADP	PROPN	AUX
Iraq	is	only	going	to	PROPN	AUX	ADV
is	only	going	to	get	AUX	ADV	VERB
only	going	to	get	better	ADV	VERB	PART
going	to	get	better	this	VERB	PART	VERB
to	get	better	this	way	PART	VERB	ADJ
get	better	this	way	.	VERB	ADJ	DET
better	this	way	.	</s>	ADJ	DET	NOUN
this	way	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	If	someone	committed	<s>	<s>	SCONJ
<s>	If	someone	committed	a	<s>	SCONJ	PRON
If	someone	committed	a	crime	SCONJ	PRON	VERB
someone	committed	a	crime	against	PRON	VERB	DET
committed	a	crime	against	humanity	VERB	DET	NOUN
a	crime	against	humanity	,	DET	NOUN	ADP
crime	against	humanity	,	prosecute	NOUN	ADP	NOUN
against	humanity	,	prosecute	the	ADP	NOUN	PUNCT
humanity	,	prosecute	the	person	NOUN	PUNCT	VERB
,	prosecute	the	person	.	PUNCT	VERB	DET
prosecute	the	person	.	</s>	VERB	DET	NOUN
the	person	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	If	he	or	<s>	<s>	SCONJ
<s>	If	he	or	she	<s>	SCONJ	PRON
If	he	or	she	did	SCONJ	PRON	CCONJ
he	or	she	did	not	PRON	CCONJ	PRON
or	she	did	not	,	CCONJ	PRON	VERB
she	did	not	,	then	PRON	VERB	PART
did	not	,	then	they	VERB	PART	PUNCT
not	,	then	they	should	PART	PUNCT	ADV
,	then	they	should	have	PUNCT	ADV	PRON
then	they	should	have	all	ADV	PRON	AUX
they	should	have	all	the	PRON	AUX	VERB
should	have	all	the	same	AUX	VERB	DET
have	all	the	same	rights	VERB	DET	DET
all	the	same	rights	as	DET	DET	ADJ
the	same	rights	as	other	DET	ADJ	NOUN
same	rights	as	other	Iraqis	ADJ	NOUN	ADP
rights	as	other	Iraqis	.	NOUN	ADP	ADJ
as	other	Iraqis	.	</s>	ADP	ADJ	PROPN
other	Iraqis	.	</s>	</s>	ADJ	PROPN	PUNCT
<s>	<s>	Al	-	Sharq	<s>	<s>	PROPN
<s>	Al	-	Sharq	al	<s>	PROPN	PUNCT
Al	-	Sharq	al	-	PROPN	PUNCT	PROPN
-	Sharq	al	-	Awsat	PUNCT	PROPN	PROPN
Sharq	al	-	Awsat	reports	PROPN	PROPN	PUNCT
al	-	Awsat	reports	that	PROPN	PUNCT	PROPN
-	Awsat	reports	that	a	PUNCT	PROPN	VERB
Awsat	reports	that	a	key	PROPN	VERB	SCONJ
reports	that	a	key	eyewitness	VERB	SCONJ	DET
that	a	key	eyewitness	in	SCONJ	DET	ADJ
a	key	eyewitness	in	the	DET	ADJ	NOUN
key	eyewitness	in	the	trial	ADJ	NOUN	ADP
eyewitness	in	the	trial	of	NOUN	ADP	DET
in	the	trial	of	Saddam	ADP	DET	NOUN
the	trial	of	Saddam	Hussein	DET	NOUN	ADP
trial	of	Saddam	Hussein	for	NOUN	ADP	PROPN
of	Saddam	Hussein	for	a	ADP	PROPN	PROPN
Saddam	Hussein	for	a	1982	PROPN	PROPN	ADP
Hussein	for	a	1982	massacre	PROPN	ADP	DET
for	a	1982	massacre	at	ADP	DET	NUM
a	1982	massacre	at	Dujail	DET	NUM	NOUN
1982	massacre	at	Dujail	has	NUM	NOUN	ADP
massacre	at	Dujail	has	died	NOUN	ADP	PROPN
at	Dujail	has	died	.	ADP	PROPN	AUX
Dujail	has	died	.	</s>	PROPN	AUX	VERB
has	died	.	</s>	</s>	AUX	VERB	PUNCT
<s>	<s>	A	team	from	<s>	<s>	DET
<s>	A	team	from	the	<s>	DET	NOUN
A	team	from	the	court	DET	NOUN	ADP
team	from	the	court	managed	NOUN	ADP	DET
from	the	court	managed	to	ADP	DET	NOUN
the	court	managed	to	take	DET	NOUN	VERB
court	managed	to	take	his	NOUN	VERB	PART
managed	to	take	his	deposition	VERB	PART	VERB
to	take	his	deposition	before	PART	VERB	PRON
take	his	deposition	before	he	VERB	PRON	NOUN
his	deposition	before	he	died	PRON	NOUN	SCONJ
deposition	before	he	died	.	NOUN	SCONJ	PRON
before	he	died	.	</s>	SCONJ	PRON	VERB
he	died	.	</s>	</s>	PRON	VERB	PUNCT
<s>	<s>	The	trial	begins	<s>	<s>	DET
<s>	The	trial	begins	again	<s>	DET	NOUN
The	trial	begins	again	Nov.	DET	NOUN	VERB
trial	begins	again	Nov.	28	NOUN	VERB	ADV
begins	again	Nov.	28	.	VERB	ADV	PROPN
again	Nov.	28	.	</s>	ADV	PROPN	NUM
Nov.	28	.	</s>	</s>	PROPN	NUM	PUNCT
<s>	<s>	In	Baghdad	the	<s>	<s>	ADP
<s>	In	Baghdad	the	fighting	<s>	ADP	PROPN
In	Baghdad	the	fighting	still	ADP	PROPN	DET
Baghdad	the	fighting	still	continues	PROPN	DET	NOUN
the	fighting	still	continues	in	DET	NOUN	ADV
fighting	still	continues	in	several	NOUN	ADV	VERB
still	continues	in	several	areas	ADV	VERB	ADP
continues	in	several	areas	,	VERB	ADP	ADJ
in	several	areas	,	mostly	ADP	ADJ	NOUN
several	areas	,	mostly	in	ADJ	NOUN	PUNCT
areas	,	mostly	in	Sadr	NOUN	PUNCT	ADV
,	mostly	in	Sadr	city	PUNCT	ADV	ADP
mostly	in	Sadr	city	and	ADV	ADP	PROPN
in	Sadr	city	and	Adhamiya	ADP	PROPN	NOUN
Sadr	city	and	Adhamiya	.	PROPN	NOUN	CCONJ
city	and	Adhamiya	.	</s>	NOUN	CCONJ	PROPN
and	Adhamiya	.	</s>	</s>	CCONJ	PROPN	PUNCT
<s>	<s>	Baghdadis	do	n't	<s>	<s>	PROPN
<s>	Baghdadis	do	n't	venture	<s>	PROPN	AUX
Baghdadis	do	n't	venture	much	PROPN	AUX	PART
do	n't	venture	much	out	AUX	PART	VERB
n't	venture	much	out	of	PART	VERB	ADV
venture	much	out	of	their	VERB	ADV	ADP
much	out	of	their	neighbourhoods	ADV	ADP	ADP
out	of	their	neighbourhoods	any	ADP	ADP	PRON
of	their	neighbourhoods	any	more	ADP	PRON	NOUN
their	neighbourhoods	any	more	,	PRON	NOUN	ADV
neighbourhoods	any	more	,	you	NOUN	ADV	ADV
any	more	,	you	never	ADV	ADV	PUNCT
more	,	you	never	know	ADV	PUNCT	PRON
,	you	never	know	where	PUNCT	PRON	ADV
you	never	know	where	you	PRON	ADV	VERB
never	know	where	you	might	ADV	VERB	ADV
know	where	you	might	get	VERB	ADV	PRON
where	you	might	get	stuck	ADV	PRON	AUX
you	might	get	stuck	.	PRON	AUX	VERB
might	get	stuck	.	</s>	AUX	VERB	ADJ
get	stuck	.	</s>	</s>	VERB	ADJ	PUNCT
<s>	<s>	There	has	been	<s>	<s>	PRON
<s>	There	has	been	talk	<s>	PRON	AUX
There	has	been	talk	that	PRON	AUX	VERB
has	been	talk	that	the	AUX	VERB	NOUN
been	talk	that	the	night	VERB	NOUN	SCONJ
talk	that	the	night	curfew	NOUN	SCONJ	DET
that	the	night	curfew	might	SCONJ	DET	NOUN
the	night	curfew	might	be	DET	NOUN	NOUN
night	curfew	might	be	implemented	NOUN	NOUN	AUX
curfew	might	be	implemented	again	NOUN	AUX	AUX
might	be	implemented	again	.	AUX	AUX	VERB
be	implemented	again	.	</s>	AUX	VERB	ADV
implemented	again	.	</s>	</s>	VERB	ADV	PUNCT
<s>	<s>	My	neighbourhood	has	<s>	<s>	PRON
<s>	My	neighbourhood	has	been	<s>	PRON	NOUN
My	neighbourhood	has	been	surrounded	PRON	NOUN	AUX
neighbourhood	has	been	surrounded	by	NOUN	AUX	AUX
has	been	surrounded	by	American	AUX	AUX	VERB
been	surrounded	by	American	troops	AUX	VERB	ADP
surrounded	by	American	troops	for	VERB	ADP	ADJ
by	American	troops	for	three	ADP	ADJ	NOUN
American	troops	for	three	days	ADJ	NOUN	ADP
troops	for	three	days	now	NOUN	ADP	NUM
for	three	days	now	,	ADP	NUM	NOUN
three	days	now	,	helicopters	NUM	NOUN	ADV
days	now	,	helicopters	have	NOUN	ADV	PUNCT
now	,	helicopters	have	been	ADV	PUNCT	NOUN
,	helicopters	have	been	circling	PUNCT	NOUN	AUX
helicopters	have	been	circling	over	NOUN	AUX	AUX
have	been	circling	over	our	AUX	AUX	VERB
been	circling	over	our	heads	AUX	VERB	ADP
circling	over	our	heads	non-stop	VERB	ADP	PRON
over	our	heads	non-stop	.	ADP	PRON	NOUN
our	heads	non-stop	.	</s>	PRON	NOUN	ADV
heads	non-stop	.	</s>	</s>	NOUN	ADV	PUNCT
<s>	<s>	Fedayeen	are	now	<s>	<s>	NOUN
<s>	Fedayeen	are	now	visible	<s>	NOUN	AUX
Fedayeen	are	now	visible	on	NOUN	AUX	ADV
are	now	visible	on	the	AUX	ADV	ADJ
now	visible	on	the	street	ADV	ADJ	ADP
visible	on	the	street	and	ADJ	ADP	DET
on	the	street	and	they	ADP	DET	NOUN
the	street	and	they	have	DET	NOUN	CCONJ
street	and	they	have	become	NOUN	CCONJ	PRON
and	they	have	become	bolder	CCONJ	PRON	AUX
they	have	become	bolder	than	PRON	AUX	VERB
have	become	bolder	than	ever	AUX	VERB	ADJ
become	bolder	than	ever	.	VERB	ADJ	ADP
bolder	than	ever	.	</s>	ADJ	ADP	ADV
than	ever	.	</s>	</s>	ADP	ADV	PUNCT
<s>	<s>	Yesterday	there	were	<s>	<s>	NOUN
<s>	Yesterday	there	were	tens	<s>	NOUN	PRON
Yesterday	there	were	tens	of	NOUN	PRON	VERB
there	were	tens	of	them	PRON	VERB	NOUN
were	tens	of	them	putting	VERB	NOUN	ADP
tens	of	them	putting	road	NOUN	ADP	PRON
of	them	putting	road	blocks	ADP	PRON	VERB
them	putting	road	blocks	on	PRON	VERB	NOUN
putting	road	blocks	on	our	VERB	NOUN	NOUN
road	blocks	on	our	street	NOUN	NOUN	ADP
blocks	on	our	street	and	NOUN	ADP	PRON
on	our	street	and	setting	ADP	PRON	NOUN
our	street	and	setting	up	PRON	NOUN	CCONJ
street	and	setting	up	mortars	NOUN	CCONJ	VERB
and	setting	up	mortars	,	CCONJ	VERB	ADP
setting	up	mortars	,	they	VERB	ADP	NOUN
up	mortars	,	they	only	ADP	NOUN	PUNCT
mortars	,	they	only	come	NOUN	PUNCT	PRON
,	they	only	come	out	PUNCT	PRON	ADV
they	only	come	out	in	PRON	ADV	VERB
only	come	out	in	the	ADV	VERB	ADV
come	out	in	the	open	VERB	ADV	ADP
out	in	the	open	when	ADV	ADP	DET
in	the	open	when	Americans	ADP	DET	ADJ
the	open	when	Americans	leave	DET	ADJ	ADV
open	when	Americans	leave	the	ADJ	ADV	PROPN
when	Americans	leave	the	area	ADV	PROPN	VERB
Americans	leave	the	area	,	PROPN	VERB	DET
leave	the	area	,	then	VERB	DET	NOUN
the	area	,	then	they	DET	NOUN	PUNCT
area	,	then	they	start	NOUN	PUNCT	ADV
,	then	they	start	firing	PUNCT	ADV	PRON
then	they	start	firing	mortars	ADV	PRON	VERB
they	start	firing	mortars	indiscriminately	PRON	VERB	VERB
start	firing	mortars	indiscriminately	and	VERB	VERB	NOUN
firing	mortars	indiscriminately	and	shooting	VERB	NOUN	ADV
mortars	indiscriminately	and	shooting	their	NOUN	ADV	CCONJ
indiscriminately	and	shooting	their	AK	ADV	CCONJ	VERB
and	shooting	their	AK	-	CCONJ	VERB	PRON
shooting	their	AK	-	47's	VERB	PRON	NOUN
their	AK	-	47's	in	PRON	NOUN	PUNCT
AK	-	47's	in	the	NOUN	PUNCT	NOUN
-	47's	in	the	air	PUNCT	NOUN	ADP
47's	in	the	air	.	NOUN	ADP	DET
in	the	air	.	</s>	ADP	DET	NOUN
the	air	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	They	are	setting	<s>	<s>	PRON
<s>	They	are	setting	the	<s>	PRON	AUX
They	are	setting	the	road	PRON	AUX	VERB
are	setting	the	road	blocks	AUX	VERB	DET
setting	the	road	blocks	at	VERB	DET	NOUN
the	road	blocks	at	the	DET	NOUN	NOUN
road	blocks	at	the	exact	NOUN	NOUN	ADP
blocks	at	the	exact	same	NOUN	ADP	DET
at	the	exact	same	positions	ADP	DET	ADV
the	exact	same	positions	they	DET	ADV	ADJ
exact	same	positions	they	were	ADV	ADJ	NOUN
same	positions	they	were	during	ADJ	NOUN	PRON
positions	they	were	during	the	NOUN	PRON	VERB
they	were	during	the	war	PRON	VERB	ADP
were	during	the	war	last	VERB	ADP	DET
during	the	war	last	year	ADP	DET	NOUN
the	war	last	year	,	DET	NOUN	ADJ
war	last	year	,	which	NOUN	ADJ	NOUN
last	year	,	which	indicates	ADJ	NOUN	PUNCT
year	,	which	indicates	they	NOUN	PUNCT	PRON
,	which	indicates	they	are	PUNCT	PRON	VERB
which	indicates	they	are	the	PRON	VERB	PRON
indicates	they	are	the	same	VERB	PRON	AUX
they	are	the	same	people	PRON	AUX	DET
are	the	same	people	.	AUX	DET	ADJ
the	same	people	.	</s>	DET	ADJ	NOUN
same	people	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	And	there	is	<s>	<s>	CCONJ
<s>	And	there	is	nothing	<s>	CCONJ	PRON
And	there	is	nothing	we	CCONJ	PRON	VERB
there	is	nothing	we	can	PRON	VERB	PRON
is	nothing	we	can	do	VERB	PRON	PRON
nothing	we	can	do	about	PRON	PRON	AUX
